#Hinchliff CE, Roalson EH (2012) Data from: Using supermatrices for phylogenetic inquiry: an example using the sedges. Dryad Digital Repository. http://dx.doi.org/10.5061/dryad.6p76c3pb
#http://datadryad.org/bitstream/handle/10255/dryad.38186/cyp_states.csv

name,tropical
Pleurostachys_gaudichaudii,0
Pleurostachys_geraldiana,1
Pleurostachys_graminifolia,0
Pleurostachys_guianensis,1
Pleurostachys_hoehneana,1
Pleurostachys_kuhlmannii,1
Pleurostachys_loefgrenii,1
Pleurostachys_martiana,1
Pleurostachys_millegrana,1
Pleurostachys_muelleri,0
Pleurostachys_orbignyana,1
Pleurostachys_pearcei,1
Pleurostachys_peruviana,1
Pleurostachys_puberula,1
Pleurostachys_regnellii,1
Pleurostachys_scaposa,1
Pleurostachys_sellowii,0
Pleurostachys_sparsiflora,1
Pleurostachys_stricta,0
Pleurostachys_tenuiflora,1
Pleurostachys_turbinata,1
Pleurostachys_ulei,0
Pleurostachys_undulatifolia,1
Pleurostachys_urvillei,0
Principina_grandis,1
Pseudoschoenus_inanis,0
Ptilothrix_deusta,0
Pycreus_acaulis,1
Pycreus_acuticarinatus,1
Pycreus_aethiops,1
Pycreus_afrozonatus,1
Pycreus_alleizettei,1
Pycreus_altus,1
Pycreus_apiculatus,1
Pycreus_aschenbornianus,1
Pycreus_atribulbus,1
Pycreus_atrobrunneus,1
Pycreus_atronervatus,1
Pycreus_atropurpureus,1
Pycreus_atrorubidus,1
Pycreus_betschuanus,0
Pycreus_bipartitus,1
Pycreus_blastophorus,1
Pycreus_bolei,1
Pycreus_camagueyensis,1
Pycreus_capillifolius,1
Pycreus_cataractarum,1
Pycreus_chekiangensis,0
Pycreus_chrysanthus,1
Pycreus_colchicus,0
Pycreus_compressiformis,1
Pycreus_cooperi,1
Pycreus_cuanzensis,1
Pycreus_curvibracteatus,1
Pycreus_decumbens,0
Pycreus_delavayi,0
Pycreus_demangei,1
Pycreus_dewildeorum,1
Pycreus_diander,0
Pycreus_diaphanus,0
Pycreus_diloloensis,1
Pycreus_divulsus,1
Pycreus_dwarkensis,1
Pycreus_elegantulus,1
Pycreus_fasciculatus,1
Pycreus_felicis,1
Pycreus_fibrillosus,1
Pycreus_filicinus,0
Pycreus_flavescens,1
Pycreus_flavidus,1
Pycreus_fluminalis,1
Pycreus_fontinalis,1
Pycreus_fugax,1
Pycreus_gracillimus,1
Pycreus_grammicus,1
Pycreus_gratissimus,0
Pycreus_heterochrous,1
Pycreus_hildebrandtii,1
Pycreus_intactus,1
Pycreus_kanarensis,1
Pycreus_lancelotii,1
Pycreus_lanceolatus,1
Pycreus_latovaginatus,1
Pycreus_lijiangensis,0
Pycreus_longistolon,1
Pycreus_longivaginans,1
Pycreus_macranthus,1
Pycreus_macrostachyos,1
Pycreus_mahadevanii,1
Pycreus_malabaricus,1
Pycreus_malangensis,1
Pycreus_megapotamicus,1
Pycreus_melanacme,1
Pycreus_melas,1
Pycreus_membranaceus,1
Pycreus_micromelas,1
Pycreus_mortonii,1
Pycreus_mundii,1
Pycreus_muricatus,1
Pycreus_niederleinianus,1
Pycreus_niger,1
Pycreus_nigricans,1
Pycreus_nitidus,1
Pycreus_nuerensis,1
Pycreus_oakfortensis,0
Pycreus_okavangensis,1
Pycreus_opulentus,1
Pycreus_overlaetii,1
Pycreus_pagotii,1
Pycreus_palghattensis,1
Pycreus_pauper,1
Pycreus_pelophilus,1
Pycreus_pervillei,1
Pycreus_plicatus,1
Pycreus_plumbeonucea,1
Pycreus_poikilostachys,1
Pycreus_polystachyos,1
Pycreus_pratorum,0
Pycreus_pseudodiaphanus,1
Pycreus_pseudolatespicatus,0
Pycreus_pubescens,1
Pycreus_pumilus,1
Pycreus_puncticulatus,1
Pycreus_pyramidalis,1
Pycreus_rhizomatosus,1
Pycreus_rubriglumosus,1
Pycreus_sanguineosquamatus,1
Pycreus_sanguinolentus,1
Pycreus_similinervulosus,1
Pycreus_smithianus,1
Pycreus_spissiflorus,1
Pycreus_squarrosulus,1
Pycreus_stramineus,1
Pycreus_subtrigonus,1
Pycreus_sulcinux,1
Pycreus_tener,0
Pycreus_testui,1
Pycreus_unioloides,1
Pycreus_waillyi,1
Pycreus_xantholepis,1
Pycreus_zonatus,1
Queenslandiella_hyalina,1
Reedia_spathacea,0
Remirea_maritima,1
Rhynchocladium_steyermarkii,1
Rhynchospora_aberrans,1
Rhynchospora_acanthoma,1
Rhynchospora_affinis,0
Rhynchospora_agostiniana,1
Rhynchospora_alba,0
Rhynchospora_albescens,1
Rhynchospora_albiceps,1
Rhynchospora_albida,1
Rhynchospora_albomarginata,1
Rhynchospora_albotuberculata,0
Rhynchospora_almensis,1
Rhynchospora_amazonica,1
Rhynchospora_andresii,1
Rhynchospora_angolensis,1
Rhynchospora_angosturensis,0
Rhynchospora_angustifolia,1
Rhynchospora_angustipaniculata,1
Rhynchospora_arenicola,1
Rhynchospora_argentea,1
Rhynchospora_aripoensis,1
Rhynchospora_aristata,1
Rhynchospora_armerioides,1
Rhynchospora_asperula,1
Rhynchospora_ayangannensis,1
Rhynchospora_bakhuisensis,1
Rhynchospora_baldwinii,0
Rhynchospora_barbata,1
Rhynchospora_barrosiana,0
Rhynchospora_berteroi,1
Rhynchospora_biflora,1
Rhynchospora_blepharophora,1
Rhynchospora_boivinii,1
Rhynchospora_bolivarana,1
Rhynchospora_boliviensis,1
Rhynchospora_boninensis,0
Rhynchospora_brachychaeta,1
Rhynchospora_bracteovillosa,1
Rhynchospora_brasiliensis,1
Rhynchospora_brevirostris,1
Rhynchospora_breviuscula,0
Rhynchospora_brittonii,0
Rhynchospora_brunnea,1
Rhynchospora_bucherorum,1
Rhynchospora_cabecarae,1
Rhynchospora_cacuminicola,1
Rhynchospora_caduca,0
Rhynchospora_caesionux,1
Rhynchospora_cajennensis,1
Rhynchospora_calderana,1
Rhynchospora_californica,0
Rhynchospora_candida,1
Rhynchospora_capillacea,0
Rhynchospora_capillifolia,1
Rhynchospora_capitata,1
Rhynchospora_capitellata,0
Rhynchospora_caracasana,1
Rhynchospora_cariciformis,1
Rhynchospora_carrillensis,1
Rhynchospora_castanea,1
Rhynchospora_catharinensis,0
Rhynchospora_caucasica,0
Rhynchospora_cephalantha,0
Rhynchospora_cephalotes,1
Rhynchospora_cernua,1
Rhynchospora_chalarocephala,0
Rhynchospora_chapmanii,0
Rhynchospora_chimantensis,1
Rhynchospora_chinensis,1
Rhynchospora_ciliaris,0
Rhynchospora_ciliolata,1
Rhynchospora_colorata,1
Rhynchospora_comata,1
Rhynchospora_compressa,0
Rhynchospora_confinis,1
Rhynchospora_confusa,1
Rhynchospora_consanguinea,1
Rhynchospora_contracta,1
Rhynchospora_cordatachenia,1
Rhynchospora_coriifolia,1
Rhynchospora_corniculata,0
Rhynchospora_corymbosa,1
Rhynchospora_crinigera,0
Rhynchospora_crinipes,0
Rhynchospora_crispa,1
Rhynchospora_cubensis,1
Rhynchospora_curtissii,0
Rhynchospora_curvula,1
Rhynchospora_davidsei,1
Rhynchospora_debilis,0
Rhynchospora_decurrens,0
Rhynchospora_dentinux,1
Rhynchospora_depauperata,1
Rhynchospora_depressirostris,1
Rhynchospora_diodon,1
Rhynchospora_dissitiflora,1
Rhynchospora_dissitispicula,1
Rhynchospora_divaricata,1
Rhynchospora_divergens,0
Rhynchospora_dives,1
Rhynchospora_domingensis,1
Rhynchospora_donselaarii,1
Rhynchospora_duckei,1
Rhynchospora_duidae,1
Rhynchospora_durangensis,0
Rhynchospora_ebracteata,1
Rhynchospora_eburnea,1
Rhynchospora_edwalliana,0
Rhynchospora_elatior,1
Rhynchospora_elegantula,1
Rhynchospora_elliottii,0
Rhynchospora_emaciata,1
Rhynchospora_enmanuelis,1
Rhynchospora_eurycarpa,1
Rhynchospora_exaltata,1
Rhynchospora_exilis,1
Rhynchospora_eximia,1
Rhynchospora_exserta,1
Rhynchospora_faberi,0
Rhynchospora_fallax,1
Rhynchospora_fascicularis,1
Rhynchospora_fauriei,1
Rhynchospora_fernaldii,0
Rhynchospora_filifolia,0
Rhynchospora_filiformis,1
Rhynchospora_floridensis,1
Rhynchospora_fujiana,0
Rhynchospora_fusca,0
Rhynchospora_gageri,1
Rhynchospora_gigantea,1
Rhynchospora_glaziovii,1
Rhynchospora_globosa,1
Rhynchospora_glomerata,0
Rhynchospora_gollmeri,1
Rhynchospora_gracilenta,0
Rhynchospora_gracillima,1
Rhynchospora_grandifolia,1
Rhynchospora_grayi,0
Rhynchospora_harperi,0
Rhynchospora_harveyi,0
Rhynchospora_hassleri,1
Rhynchospora_hatschbachii,0
Rhynchospora_heterochaeta,1
Rhynchospora_heterolepis,1
Rhynchospora_hieronymi,1
Rhynchospora_hildebrandtii,1
Rhynchospora_hirsuta,1
Rhynchospora_hirta,1
Rhynchospora_hispidula,1
Rhynchospora_holoschoenoides,1
Rhynchospora_hookeri,1
Rhynchospora_iberae,0
Rhynchospora_ierensis,1
Rhynchospora_ignorata,1
Rhynchospora_immensa,1
Rhynchospora_inexpansa,0
Rhynchospora_jaliscensis,1
Rhynchospora_jamaicensis,1
Rhynchospora_joveroensis,1
Rhynchospora_jubata,1
Rhynchospora_junciformis,1
Rhynchospora_killipii,1
Rhynchospora_knieskernii,0
Rhynchospora_kunthii,1
Rhynchospora_kuntzei,1
Rhynchospora_lapensis,1
Rhynchospora_latibracteata,0
Rhynchospora_latifolia,0
Rhynchospora_leae,1
Rhynchospora_legrandii,0
Rhynchospora_leptorhyncha,1
Rhynchospora_leucoloma,1
Rhynchospora_leucostachys,1
Rhynchospora_lindeniana,1
Rhynchospora_lindmanii,1
Rhynchospora_locuples,1
Rhynchospora_longa,1
Rhynchospora_longibracteata,1
Rhynchospora_longiflora,1
Rhynchospora_longifolia,1
Rhynchospora_longisetis,1
Rhynchospora_luetzelburgiana,1
Rhynchospora_macrochaeta,1
Rhynchospora_macrostachya,0
Rhynchospora_maguireana,1
Rhynchospora_malasica,1
Rhynchospora_mandonii,1
Rhynchospora_guerrae,1
Rhynchospora_marisculus,1
Rhynchospora_marquisensis,1
Rhynchospora_mayarensis,1
Rhynchospora_megalocarpa,0
Rhynchospora_megaplumosa,0
Rhynchospora_megapotamica,0
Rhynchospora_melanocarpa,1
Rhynchospora_mendoncana,1
Rhynchospora_metralis,1
Rhynchospora_mexicana,1
Rhynchospora_microcarpa,1
Rhynchospora_miliacea,0
Rhynchospora_minor,1
Rhynchospora_mixta,0
Rhynchospora_lucennoi,0
Rhynchospora_mollis,0
Rhynchospora_montana,1
Rhynchospora_nanuzae,1
Rhynchospora_nardifolia,1
Rhynchospora_neesii,1
Rhynchospora_nervosa,1
Rhynchospora_nipensis,1
Rhynchospora_nitens,0
Rhynchospora_nivea,0
Rhynchospora_nuda,1
Rhynchospora_oaxacana,1
Rhynchospora_odorata,0
Rhynchospora_oligantha,0
Rhynchospora_oreoboloidea,1
Rhynchospora_organensis,0
Rhynchospora_pallida,0
Rhynchospora_palustris,1
Rhynchospora_panicifolia,1
Rhynchospora_papillosa,1
Rhynchospora_paraensis,1
Rhynchospora_paramora,1
Rhynchospora_paranaensis,0
Rhynchospora_patuligluma,1
Rhynchospora_perplexa,0
Rhynchospora_perrieri,1
Rhynchospora_pilosa,1
Rhynchospora_pilulifera,1
Rhynchospora_pirrensis,1
Rhynchospora_plumosa,0
Rhynchospora_pluricarpa,1
Rhynchospora_plusquamrobusta,1
Rhynchospora_polyantha,1
Rhynchospora_polyphylla,1
Rhynchospora_polystachys,1
Rhynchospora_praecincta,0
Rhynchospora_prenteloupiana,1
Rhynchospora_pruinosa,1
Rhynchospora_pseudomacrostachya,0
Rhynchospora_pterochaeta,1
Rhynchospora_pubera,1
Rhynchospora_punctata,0
Rhynchospora_pusilla,0
Rhynchospora_racemosa,1
Rhynchospora_radicans,1
Rhynchospora_rariflora,0
Rhynchospora_recurvata,1
Rhynchospora_reptans,1
Rhynchospora_ridleyi,1
Rhynchospora_riedeliana,1
Rhynchospora_rigidifolia,1
Rhynchospora_riparia,1
Rhynchospora_robusta,1
Rhynchospora_roraimae,1
Rhynchospora_rosae,1
Rhynchospora_rosemariana,1
Rhynchospora_rostrata,1
Rhynchospora_rubra,1
Rhynchospora_rudis,1
Rhynchospora_rugosa,1
Rhynchospora_rugosa,1
Rhynchospora_ruiziana,1
Rhynchospora_rupestris,1
Rhynchospora_rupicola,1
Rhynchospora_sampaioana,1
Rhynchospora_sanariapensis,1
Rhynchospora_sartoriana,1
Rhynchospora_saxisavannicola,1
Rhynchospora_scabrata,1
Rhynchospora_schiedeana,1
Rhynchospora_schmidtii,1
Rhynchospora_schomburgkiana,1
Rhynchospora_schottmuelleri,1
Rhynchospora_scirpoides,0
Rhynchospora_sclerioides,1
Rhynchospora_scutellata,1
Rhynchospora_sellowiana,1
Rhynchospora_semihirsuta,0
Rhynchospora_semiinvolucrata,1
Rhynchospora_seslerioides,1
Rhynchospora_setigera,1
Rhynchospora_shaferi,1
Rhynchospora_siguaneana,1
Rhynchospora_smithii,0
Rhynchospora_sola,1
Rhynchospora_solitaria,0
Rhynchospora_spectabilis,1
Rhynchospora_splendens,1
Rhynchospora_spruceana,1
Rhynchospora_squamulosa,1
Rhynchospora_stenocarpa,1
Rhynchospora_stenophylla,0
Rhynchospora_steyermarkii,1
Rhynchospora_stokesii,0
Rhynchospora_stolonifera,1
Rhynchospora_stricta,0
Rhynchospora_subdicephala,1
Rhynchospora_subimberbis,1
Rhynchospora_sublanata,1
Rhynchospora_submarginata,1
Rhynchospora_subplumosa,1
Rhynchospora_subsetigera,1
Rhynchospora_subsetosa,0
Rhynchospora_subtenuifolia,1
Rhynchospora_subtilis,0
Rhynchospora_talamancensis,1
Rhynchospora_tenella,1
Rhynchospora_tenerrima,1
Rhynchospora_tenuifolia,1
Rhynchospora_tenuis,1
Rhynchospora_tepuiana,1
Rhynchospora_terminalis,1
Rhynchospora_testacea,1
Rhynchospora_thornei,0
Rhynchospora_tomentosa,1
Rhynchospora_torresiana,1
Rhynchospora_torreyana,0
Rhynchospora_tracyi,0
Rhynchospora_trichochaeta,1
Rhynchospora_trichophora,1
Rhynchospora_triflora,1
Rhynchospora_trispicata,1
Rhynchospora_tuerckheimii,1
Rhynchospora_umbraticola,1
Rhynchospora_uniflora,1
Rhynchospora_unisetosa,1
Rhynchospora_urbanii,1
Rhynchospora_velloziiformis,1
Rhynchospora_velutina,1
Rhynchospora_vulcani,1
Rhynchospora_warmingii,1
Rhynchospora_waspamensis,1
Rhynchospora_watsonii,1
Rhynchospora_widgrenii,1
Rhynchospora_wightiana,1
Rhynchospora_wrightiana,0
Rhynchospora_zacualtipanensis,0
Schoenoplectiella_aberrans,1
Schoenoplectiella_articulata,1
Schoenoplectiella_dissachantha,0
Schoenoplectiella_erecta,1
Schoenoplectiella_hallii,0
Schoenoplectiella_heterophylla,1
Schoenoplectiella_hooperae,1
Schoenoplectiella_juncea,1
Schoenoplectiella_juncoides,1
Schoenoplectiella_laevis,0
Schoenoplectiella_lateriflora,1
Schoenoplectiella_leucantha,0
Schoenoplectiella_microglumis,1
Schoenoplectiella_oxyjulos,1
Schoenoplectiella_perrieri,1
Schoenoplectiella_praelongata,1
Schoenoplectiella_proxima,1
Schoenoplectiella_purshiana,0
Schoenoplectiella_raynaliana,1
Schoenoplectiella_reducta,1
Schoenoplectiella_roylei,1
Schoenoplectiella_saximontana,0
Schoenoplectiella_senegalensis,1
Schoenoplectiella_supina,0
Schoenoplectiella_vohemarensis,1
Schoenoplectiella_wallichii,1
Schoenoplectus_acutus,0
Schoenoplectus_americanus,1
Schoenoplectus_annamicus,1
Schoenoplectus_blakei,0
Schoenoplectus_bucharicus,0
Schoenoplectus_californicus,1
Schoenoplectus_mouii,0
Schoenoplectus_confusus,1
Schoenoplectus_corymbosus,1
Schoenoplectus_decipiens,0
Schoenoplectus_ehrenbergii,0
Schoenoplectus_etuberculatus,0
Schoenoplectus_fohaiensis,0
Schoenoplectus_fuscorubens,0
Schoenoplectus_heptangularis,1
Schoenoplectus_heterochaetus,0
Schoenoplectus_hondoensis,0
Schoenoplectus_hotarui,0
Schoenoplectus_komarovii,0
Schoenoplectus_lacustris,0
Schoenoplectus_lineolatus,0
Schoenoplectus_litoralis,1
Schoenoplectus_mucronatus,1
Schoenoplectus_multisetus,0
Schoenoplectus_muricinux,1
Schoenoplectus_muriculatus,1
Schoenoplectus_nipponicus,0
Schoenoplectus_oligosetus,0
Schoenoplectus_orthorhizomatus,0
Schoenoplectus_paludicola,0
Schoenoplectus_patentiglumis,1
Schoenoplectus_pulchellus,0
Schoenoplectus_pungens,1
Schoenoplectus_rechingeri,0
Schoenoplectus_rhodesicus,1
Schoenoplectus_schoofii,0
Schoenoplectus_smithii,0
Schoenoplectus_subbisetosus,0
Schoenoplectus_subterminalis,0
Schoenoplectus_tabernaemontani,1
Schoenoplectus_torreyi,0
Schoenoplectus_triqueter,0
Schoenoxiphium_altum,0
Schoenoxiphium_basutorum,0
Schoenoxiphium_bracteosum,0
Schoenoxiphium_burttii,0
Schoenoxiphium_distinctum,0
Schoenoxiphium_dregeanum,0
Schoenoxiphium_ecklonii,0
Schoenoxiphium_filiforme,0
Schoenoxiphium_gracile,1
Schoenoxiphium_lanceum,0
Schoenoxiphium_lehmannii,1
Schoenoxiphium_madagascariense,1
Schoenoxiphium_molle,0
Schoenoxiphium_perdensum,0
Schoenoxiphium_rufum,1
Schoenoxiphium_schweickerdtii,0
Schoenoxiphium_sparteum,1
Schoenoxiphium_strictum,0
Schoenoxiphium_thunbergii,0
Schoenus_absconditus,0
Schoenus_acuminatus,0
Schoenus_andinus,0
Schoenus_andrewsii,0
Schoenus_antarcticus,0
Schoenus_apogon,0
Schoenus_armeria,0
Schoenus_asperocarpus,0
Schoenus_badius,0
Schoenus_benthamii,0
Schoenus_bifidus,0
Schoenus_biglumis,0
Schoenus_breviculmis,0
Schoenus_brevifolius,0
Schoenus_brevisetis,0
Schoenus_caespititius,0
Schoenus_calcatus,0
Schoenus_calostachyus,1
Schoenus_calyptratus,0
Schoenus_capillifolius,0
Schoenus_carsei,0
Schoenus_centralis,0
Schoenus_clandestinus,0
Schoenus_cruentus,0
Schoenus_curvifolius,0
Schoenus_curvulus,1
Schoenus_cygneus,0
Schoenus_deformis,0
Schoenus_delicatulus,1
Schoenus_discifer,0
Schoenus_efoliatus,0
Schoenus_elegans,0
Schoenus_ericetorum,0
Schoenus_evansianus,0
Schoenus_falcatus,1
Schoenus_ferrugineus,0
Schoenus_fluitans,0
Schoenus_globifer,0
Schoenus_grammatophyllus,0
Schoenus_grandiflorus,0
Schoenus_griffinianus,0
Schoenus_hexandrus,0
Schoenus_humilis,0
Schoenus_imberbis,0
Schoenus_indutus,0
Schoenus_insolitus,0
Schoenus_kennyi,0
Schoenus_laevigatus,0
Schoenus_lanatus,0
Schoenus_latelaminatus,0
Schoenus_latitans,0
Schoenus_lepidosperma,0
Schoenus_loliaceus,0
Schoenus_longibracteatus,1
Schoenus_lymansmithii,0
Schoenus_maschalinus,1
Schoenus_melanostachys,1
Schoenus_minutulus,0
Schoenus_moorei,0
Schoenus_multiglumis,0
Schoenus_nanus,0
Schoenus_natans,0
Schoenus_nigricans,1
Schoenus_nitens,0
Schoenus_nudifructus,0
Schoenus_obtusifolius,0
Schoenus_odontocarpus,0
Schoenus_paludosus,0
Schoenus_pauciflorus,0
Schoenus_pedicellatus,0
Schoenus_pennisetis,0
Schoenus_pleiostemoneus,0
Schoenus_plumosus,0
Schoenus_punctatus,1
Schoenus_pygmaeus,0
Schoenus_racemosus,0
Schoenus_rhynchosporoides,0
Schoenus_rigens,0
Schoenus_rodwayanus,0
Schoenus_scabripes,0
Schoenus_sculptus,0
Schoenus_sesquispicula,0
Schoenus_setiformis,1
Schoenus_sinensis,0
Schoenus_smitinandii,1
Schoenus_sparteus,1
Schoenus_subaphyllus,0
Schoenus_subbarbatus,0
Schoenus_subbulbosus,0
Schoenus_subfascicularis,0
Schoenus_subflavus,0
Schoenus_sublateralis,0
Schoenus_sublaxus,0
Schoenus_submicrostachyus,0
Schoenus_tendo,0
Schoenus_tenellus,0
Schoenus_tenuissimus,0
Schoenus_tesquorum,0
Schoenus_trachycarpus,0
Schoenus_turbinatus,0
Schoenus_unispiculatus,0
Schoenus_vaginatus,1
Schoenus_variicellae,0
Schoenus_villosus,0
Schoenus_yarrabensis,1
Scirpodendron_bogneri,1
Scirpodendron_ghaeri,1
Scirpoides_burkei,0
Scirpoides_dioecus,0
Scirpoides_holoschoenus,0
Scirpus_ancistrochaetus,0
Scirpus_angustisquamis,0
Scirpus_asper,0
Scirpus_atrocinctus,0
Scirpus_atrovirens,0
Scirpus_chuanus,0
Scirpus_chunianus,1
Scirpus_colchicus,0
Scirpus_congdonii,0
Scirpus_cyperinus,0
Scirpus_dialgamensis,0
Scirpus_dichromenoides,1
Scirpus_diffusus,0
Scirpus_dioicus,0
Scirpus_divaricatus,0
Scirpus_expansus,0
Scirpus_falsus,0
Scirpus_ficinioides,0
Scirpus_filipes,0
Scirpus_fragrans,1
Scirpus_fuirenoides,0
Scirpus_georgianus,0
Scirpus_hainanensis,1
Scirpus_hattorianus,0
Scirpus_huae,0
Scirpus_jingmenensis,0
Scirpus_karuisawensis,0
Scirpus_kimsonensis,1
Scirpus_kunkelii,1
Scirpus_lineatus,0
Scirpus_longii,0
Scirpus_lushanensis,1
Scirpus_mattfeldianus,1
Scirpus_maximowiczii,0
Scirpus_melanocaulos,0
Scirpus_microcarpus,0
Scirpus_mitsukurianus,0
Scirpus_molinianus,0
Scirpus_monocephalus,0
Scirpus_naikianus,1
Scirpus_orientalis,0
Scirpus_paniculatocorymbosus,0
Scirpus_peckii,0
Scirpus_pedicellatus,0
Scirpus_pendulus,0
Scirpus_petelotii,1
Scirpus_pinguiculus,0
Scirpus_polyphyllus,0
Scirpus_polystachyus,0
Scirpus_pseudoarticulatus,1
Scirpus_radicans,0
Scirpus_reichei,0
Scirpus_rongchengensis,0
Scirpus_rosthornii,0
Scirpus_spegazzinianus,0
Scirpus_sylvaticus,0
Scirpus_ternatanus,1
Scirpus_trachycaulos,0
Scirpus_trisetosus,0
Scirpus_wichurae,0
Scleria_abortiva,1
Scleria_acanthocarpa,1
Scleria_achtenii,1
Scleria_afroreflexa,1
Scleria_alpina,1
Scleria_amazonica,1
Scleria_anceps,1
Scleria_andringitrensis,1
Scleria_angusta,1
Scleria_angustifolia,1
Scleria_annularis,1
Scleria_anomala,1
Scleria_arcuata,1
Scleria_arguta,1
Scleria_aromatica,1
Scleria_atroglumis,1
Scleria_balansae,0
Scleria_baldwinii,0
Scleria_bambariensis,1
Scleria_clarkei,1
Scleria_baronii,1
Scleria_benthamii,1
Scleria_bequaertii,1
Scleria_biflora,1
Scleria_boivinii,1
Scleria_boniana,1
Scleria_borii,0
Scleria_bourgeaui,1
Scleria_bracteata,1
Scleria_bradei,1
Scleria_brownii,1
Scleria_buekiana,1
Scleria_buettneri,1
Scleria_bulbifera,1
Scleria_burchellii,1
Scleria_calcicola,1
Scleria_camaratensis,1
Scleria_canescens,1
Scleria_carphiformis,1
Scleria_castanea,1
Scleria_catharinensis,0
Scleria_chevalieri,1
Scleria_chlorocalyx,1
Scleria_ciliaris,1
Scleria_ciliata,0
Scleria_clarkei,1
Scleria_clathrata,1
Scleria_colorata,0
Scleria_comosa,1
Scleria_complanata,1
Scleria_composita,0
Scleria_corymbosa,1
Scleria_cuyabensis,1
Scleria_cyathophora,1
Scleria_cyperina,1
Scleria_delicatula,1
Scleria_depauperata,1
Scleria_distans,1
Scleria_dregeana,1
Scleria_dulungensis,0
Scleria_eggersiana,1
Scleria_elongatissima,1
Scleria_erythrorrhiza,1
Scleria_fauriei,0
Scleria_filiculmis,0
Scleria_nigrorum,1
Scleria_flexuosa,1
Scleria_foliosa,1
Scleria_foveolata,1
Scleria_friesii,1
Scleria_fujianensis,0
Scleria_fulvipilosa,1
Scleria_georgiana,0
Scleria_glabra,1
Scleria_globonux,1
Scleria_goossensii,1
Scleria_gracillima,1
Scleria_greigiifolia,1
Scleria_guineensis,1
Scleria_harlandii,1
Scleria_havanensis,1
Scleria_hildebrandtii,1
Scleria_hilsenbergii,1
Scleria_hirta,1
Scleria_hirtella,1
Scleria_hispidula,1
Scleria_huberi,1
Scleria_induta,1
Scleria_interrupta,1
Scleria_iostephana,1
Scleria_jiangchengensis,0
Scleria_junghuhniana,1
Scleria_kerrii,1
Scleria_khasiana,0
Scleria_killipiana,1
Scleria_kindtiana,1
Scleria_kwangtungensis,0
Scleria_lacustris,1
Scleria_laeviformis,0
Scleria_lagoensis,1
Scleria_latifolia,1
Scleria_laxa,1
Scleria_laxiflora,1
Scleria_leptostachya,1
Scleria_levis,1
Scleria_lingulata,1
Scleria_lithosperma,1
Scleria_longigluma,1
Scleria_longispiculata,1
Scleria_lucentinigricans,1
Scleria_macbrideana,1
Scleria_mackaviensis,0
Scleria_macrogyne,1
Scleria_macrolomioides,1
Scleria_macrophylla,1
Scleria_madagascariensis,1
Scleria_martii,1
Scleria_melaleuca,1
Scleria_melanomphala,1
Scleria_melanotricha,1
Scleria_melicoides,1
Scleria_microcarpa,1
Scleria_mikawana,1
Scleria_millespicula,1
Scleria_minima,1
Scleria_mitis,1
Scleria_monticola,1
Scleria_motemboensis,1
Scleria_motleyi,1
Scleria_mucronata,1
Scleria_muehlenbergii,1
Scleria_multilacunosa,1
Scleria_mutoensis,0
Scleria_myricocarpa,1
Scleria_nankingensis,0
Scleria_natalensis,0
Scleria_naumanniana,1
Scleria_neesii,1
Scleria_neocaledonica,1
Scleria_neogranatensis,1
Scleria_hollandiae,1
Scleria_nyasensis,1
Scleria_oblata,1
Scleria_obtusa,1
Scleria_oligantha,0
Scleria_oligochondra,1
Scleria_orchardii,1
Scleria_ovinux,1
Scleria_pachyrrhyncha,1
Scleria_panicoides,0
Scleria_papuana,1
Scleria_parallella,1
Scleria_parvula,1
Scleria_patula,1
Scleria_pauciflora,0
Scleria_paupercula,1
Scleria_pergracilis,1
Scleria_pernambucana,1
Scleria_perpusilla,1
Scleria_pilosa,1
Scleria_pilosissima,1
Scleria_plusiophylla,0
Scleria_poeppigii,1
Scleria_poiformis,1
Scleria_poklei,1
Scleria_polycarpa,1
Scleria_polyrrhiza,1
Scleria_pooides,1
Scleria_porphyrocarpa,1
Scleria_procumbens,1
Scleria_psilorrhiza,1
Scleria_pulchella,1
Scleria_purdiei,1
Scleria_purpurascens,1
Scleria_pusilla,1
Scleria_racemosa,1
Scleria_ramosa,1
Scleria_rehmannii,1
Scleria_reticularis,0
Scleria_retroserrata,1
Scleria_richardsiae,1
Scleria_robinsoniana,1
Scleria_robusta,1
Scleria_rugosa,1
Scleria_rutenbergiana,1
Scleria_scabra,1
Scleria_scabriuscula,1
Scleria_scandens,1
Scleria_schenskyana,1
Scleria_schiedeana,1
Scleria_schimperiana,1
Scleria_schmitzii,1
Scleria_schulzii,0
Scleria_scindens,1
Scleria_scrobiculata,1
Scleria_secans,1
Scleria_sellowiana,0
Scleria_setulosociliata,1
Scleria_sheilae,1
Scleria_sieberi,1
Scleria_skutchii,1
Scleria_sobolifer,0
Scleria_sororia,1
Scleria_sphacelata,1
Scleria_spicata,1
Scleria_spiciformis,1
Scleria_splitgerberiana,1
Scleria_sprucei,1
Scleria_staheliana,1
Scleria_stenophylla,1
Scleria_stereorrhiza,1
Scleria_stipitata,1
Scleria_stipularis,1
Scleria_stocksiana,1
Scleria_suaveolens,1
Scleria_sumatrensis,1
Scleria_swamyi,1
Scleria_tenacissima,1
Scleria_tenella,1
Scleria_tepuiensis,1
Scleria_terrestris,1
Scleria_tessellata,1
Scleria_testacea,1
Scleria_thwaitesiana,1
Scleria_tonkinensis,1
